Date,City,NO2,O3,CO,PM2.5,AQI,Month,Wind_Speed,Precip,Temp,Target_AQI,AQI_Lag1,AQI_7Day_Mean
1999-04-15,Los Angeles,71.826087,0.053412,2.573913,53.2,145.0,4,5.053984,0.0,60.08,95.0,105.0,75.0
1999-04-16,Atlanta,16.5,0.044882,0.3625,8.7,49.0,4,12.829344,0.0,55.04,49.0,62.0,70.57142857142857
1999-04-16,Los Angeles,68.956522,0.042412,3.5375,46.43333333333334,95.0,4,5.83152,0.0,68.0,140.0,145.0,82.0
1999-04-17,Atlanta,19.0,0.044706,0.354167,8.7,49.0,4,10.107968,0.0,53.06,50.0,49.0,64.42857142857143
1999-04-17,Los Angeles,71.565217,0.053765,2.804167,39.666666666666664,140.0,4,5.4427520000000005,0.0,73.94,203.0,95.0,93.28571428571429
1999-04-18,Atlanta,19.333333,0.032529,0.313043,11.4,50.0,4,7.77536,0.0,50.0,71.0,49.0,61.0
1999-04-18,Los Angeles,73.347826,0.070667,2.5125,32.9,203.0,4,5.83152,0.0,66.92,154.0,140.0,114.71428571428571
1999-04-19,Atlanta,23.333333,0.053235,0.654167,12.7,71.0,4,5.053984,0.0,55.94,105.0,50.0,62.0
1999-04-19,Los Angeles,77.565217,0.0632,2.3,29.466666666666665,154.0,4,5.053984,0.0,68.0,101.0,203.0,129.42857142857142
1999-04-20,Atlanta,27.941176,0.041706,0.575,18.4,105.0,4,7.77536,0.0590551181102362,66.02000000000001,108.0,71.0,68.0
1999-04-20,Los Angeles,60.043478,0.045294,1.8,26.033333333333335,101.0,4,5.637136000000001,0.0,64.04,73.0,154.0,134.71428571428572
1999-04-21,Atlanta,39.416667,0.043,1.270833,22.2,108.0,4,4.470832000000001,0.0,68.0,115.0,105.0,70.57142857142857
1999-04-21,Los Angeles,34.782609,0.048471,1.121739,22.6,73.0,4,7.580976,0.0,60.98,53.0,101.0,130.14285714285714
1999-04-22,Atlanta,31.166667,0.048882,0.9875,24.5,115.0,4,5.248368,0.0,69.08,75.0,108.0,78.14285714285714
1999-04-22,Los Angeles,39.434783,0.034647,1.286957,21.866666666666667,53.0,4,5.83152,0.0,60.08,52.0,73.0,117.0
1999-04-23,Atlanta,22.227273,0.024471,1.045833,23.5,75.0,4,6.9978240000000005,0.0,71.96000000000001,80.0,115.0,81.85714285714286
1999-04-23,Los Angeles,37.869565,0.037235,1.204167,21.133333333333333,52.0,4,8.164128,0.0,62.059999999999995,68.0,53.0,110.85714285714286
1999-04-24,Atlanta,17.666667,0.040353,0.55,25.7,80.0,4,7.386592,0.0,77.0,89.0,75.0,86.28571428571429
1999-04-24,Los Angeles,34.217391,0.047588,1.356522,20.4,68.0,4,8.552896,0.0,60.98,54.0,52.0,100.57142857142857
1999-04-25,Atlanta,8.041667,0.030882,0.721739,30.2,89.0,4,9.136048,0.0,64.94,67.0,80.0,91.85714285714286
1999-04-25,Los Angeles,33.173913,0.048412,1.891304,23.833333333333332,54.0,4,7.386592,0.0,59.0,65.0,68.0,79.28571428571429
1999-04-26,Atlanta,27.5,0.009647,1.391667,19.7,67.0,4,3.3045280000000004,0.0118110236220472,62.959999999999994,68.0,89.0,91.28571428571429
1999-04-26,Los Angeles,44.173913,0.047824,2.2,27.266666666666666,65.0,4,6.025904000000001,0.0,60.08,90.0,54.0,66.57142857142857
1999-04-27,Atlanta,26.411765,0.024,1.35,20.3,68.0,4,4.8596,0.1299212598425197,71.06,64.0,67.0,86.0
1999-04-27,Los Angeles,46.73913,0.044882,2.258333,30.7,90.0,4,7.969744000000001,0.0,59.0,47.0,65.0,65.0
1999-04-28,Atlanta,15.708333,0.031118,1.079167,18.4,64.0,4,9.7192,0.0118110236220472,62.959999999999994,40.0,68.0,79.71428571428571
1999-04-28,Los Angeles,33.782609,0.042294,1.229167,26.366666666666667,47.0,4,12.829344,0.0,59.0,47.0,90.0,61.285714285714285
1999-04-29,Atlanta,12.791667,0.028588,0.858333,8.7,40.0,4,12.246192,0.2716535433070866,48.92,42.0,64.0,69.0
1999-04-29,Los Angeles,35.304348,0.035765,1.179167,22.03333333333333,47.0,4,7.192208000000001,0.0,55.94,63.0,47.0,60.42857142857143
1999-04-30,Atlanta,20.083333,0.028529,0.883333,7.9,42.0,4,14.190032000000002,0.0118110236220472,51.08,67.0,40.0,64.28571428571429
1999-04-30,Los Angeles,35.521739,0.035882,1.082609,17.7,63.0,4,6.80344,0.0,60.08,52.0,47.0,62.0
1999-05-01,Atlanta,22.166667,0.036412,0.908333,8.7,67.0,5,9.913584000000002,0.0,60.98,108.0,42.0,62.42857142857143
1999-05-01,Los Angeles,38.434783,0.048882,1.875,17.333333333333332,52.0,5,7.580976,0.0,57.92,48.0,63.0,59.714285714285715
1999-05-02,Atlanta,25.625,0.046882,0.945833,15.3,108.0,5,4.665216000000001,0.0,62.059999999999995,129.0,67.0,65.14285714285714
1999-05-02,Los Angeles,32.086957,0.046235,1.191667,16.96666666666667,48.0,5,6.609056000000001,0.0,57.92,60.0,52.0,58.857142857142854
1999-05-03,Atlanta,33.636364,0.045,0.986957,20.7,129.0,5,4.082064,0.0,64.94,136.0,108.0,74.0
1999-05-03,Los Angeles,32.391304,0.042647,1.004167,16.6,60.0,5,8.164128,0.0,60.08,66.0,48.0,58.142857142857146
1999-05-04,Atlanta,35.238095,0.062353,1.241667,21.6,136.0,5,4.470832000000001,0.0,68.0,68.0,129.0,83.71428571428571
1999-05-04,Los Angeles,38.043478,0.049412,1.177273,20.233333333333334,66.0,5,7.386592,0.0,60.08,81.0,60.0,54.714285714285715
1999-05-05,Atlanta,21.0,0.029588,1.083333,20.0,68.0,5,5.83152,0.1811023622047244,68.0,62.0,136.0,84.28571428571429
1999-05-05,Los Angeles,60.086957,0.034824,1.441667,23.866666666666667,81.0,5,6.025904000000001,0.0,60.98,112.0,66.0,59.57142857142857
1999-05-06,Atlanta,19.315789,0.016588,0.870833,17.3,62.0,5,5.053984,1.1102362204724412,66.02000000000001,49.0,68.0,87.42857142857143
1999-05-06,Los Angeles,68.652174,0.048882,1.95,27.5,112.0,5,6.414672,0.0,64.94,86.0,81.0,68.85714285714286
1999-05-07,Atlanta,18.15,0.032176,0.933333,11.8,49.0,5,5.637136000000001,1.3700787401574803,68.0,112.0,62.0,88.42857142857143
1999-05-07,Los Angeles,59.0,0.039059,1.343478,25.0,86.0,5,5.053984,0.0,64.04,140.0,112.0,72.14285714285714
1999-05-08,Atlanta,23.227273,0.042,0.745455,12.2,112.0,5,6.025904000000001,0.0,66.02000000000001,140.0,49.0,94.85714285714286
1999-05-08,Los Angeles,32.913043,0.068429,0.8875,22.5,140.0,5,4.8596,0.0,64.94,90.0,86.0,84.71428571428571
1999-05-09,Atlanta,29.875,0.053,1.1375,28.8,140.0,5,5.83152,0.0,69.98,156.0,112.0,99.42857142857143
1999-05-09,Los Angeles,31.217391,0.054294,1.178261,20.0,90.0,5,6.80344,0.0,62.959999999999994,80.0,140.0,90.71428571428571
1999-05-10,Atlanta,36.625,0.048882,1.204167,24.1,156.0,5,3.110144,0.0,71.06,136.0,140.0,103.28571428571429
1999-05-10,Los Angeles,37.956522,0.051941,1.370833,24.3,80.0,5,7.192208000000001,0.0,62.959999999999994,62.0,90.0,93.57142857142857
1999-05-11,Atlanta,25.2,0.061235,1.2,22.9,136.0,5,5.83152,0.0,73.04,84.0,156.0,103.28571428571429
1999-05-11,Los Angeles,52.15,0.041235,1.491667,28.6,62.0,5,5.4427520000000005,0.0,62.959999999999994,108.0,80.0,93.0
1999-05-12,Atlanta,21.5,0.039,0.945833,20.0,84.0,5,4.470832000000001,0.0,69.98,62.0,136.0,105.57142857142857
1999-05-12,Los Angeles,50.913043,0.056294,1.347826,32.9,108.0,5,6.80344,0.0,64.04,74.0,62.0,96.85714285714286
1999-05-13,Atlanta,27.708333,0.024176,0.958333,17.2,62.0,5,4.276448,0.8110236220472442,69.98,84.0,84.0,105.57142857142857
1999-05-13,Los Angeles,30.882353,0.056176,1.145833,27.666666666666664,74.0,5,7.386592,0.0,64.94,67.0,108.0,91.42857142857143
1999-05-14,Atlanta,20.25,0.053412,0.570833,20.9,84.0,5,8.552896,0.0,66.02000000000001,61.0,62.0,110.57142857142857
1999-05-14,Los Angeles,34.782609,0.052412,1.286957,22.43333333333333,67.0,5,7.192208000000001,0.0,64.04,84.0,74.0,88.71428571428571
1999-05-15,Atlanta,11.583333,0.033882,0.766667,11.5,61.0,5,6.9978240000000005,0.0,64.04,112.0,84.0,103.28571428571429
1999-05-15,Los Angeles,34.173913,0.056588,1.282609,17.2,84.0,5,6.220288,0.0,62.959999999999994,84.0,67.0,80.71428571428571
1999-05-16,Atlanta,16.5,0.049118,0.8125,15.5,112.0,5,4.082064,0.0,68.0,108.0,61.0,99.28571428571429
1999-05-16,Los Angeles,36.304348,0.044176,1.304167,18.599999999999998,84.0,5,6.80344,0.0,62.959999999999994,122.0,84.0,79.85714285714286
1999-05-17,Atlanta,14.333333,0.046765,1.020833,17.7,108.0,5,6.220288,0.0,69.98,97.0,112.0,92.42857142857143
1999-05-17,Los Angeles,59.304348,0.054176,1.775,20.0,122.0,5,5.83152,0.0,66.02000000000001,95.0,84.0,85.85714285714286
1999-05-18,Atlanta,22.541667,0.039235,1.054167,21.3,97.0,5,4.8596,0.2204724409448819,71.06,87.0,108.0,86.85714285714286
1999-05-18,Los Angeles,56.045455,0.041882,1.373913,21.4,95.0,5,6.609056000000001,0.0,64.94,50.0,122.0,90.57142857142857
1999-05-19,Atlanta,23.272727,0.05,0.475,13.3,87.0,5,6.9978240000000005,0.0,69.08,161.0,97.0,87.28571428571429
1999-05-19,Los Angeles,38.826087,0.042235,0.873913,19.73333333333333,50.0,5,7.77536,0.0,66.02000000000001,52.0,95.0,82.28571428571429
1999-05-20,Atlanta,21.583333,0.052647,0.941667,15.5,161.0,5,4.8596,0.0,69.08,133.0,87.0,101.42857142857143
1999-05-20,Los Angeles,36.285714,0.045529,1.147826,18.066666666666666,52.0,5,8.164128,0.0,64.04,60.0,50.0,79.14285714285714
1999-05-21,Atlanta,28.75,0.053647,1.1625,26.2,133.0,5,3.3045280000000004,0.0,71.96000000000001,108.0,161.0,108.42857142857143
1999-05-21,Los Angeles,34.409091,0.042647,1.045833,16.4,60.0,5,6.220288,0.0,64.04,50.0,52.0,78.14285714285714
1999-05-22,Atlanta,24.625,0.046529,0.904167,31.1,108.0,5,4.276448,0.0314960629921259,73.94,97.0,133.0,115.14285714285714
1999-05-22,Los Angeles,27.043478,0.041824,1.030435,18.166666666666664,50.0,5,6.220288,0.0,64.04,55.0,60.0,73.28571428571429
1999-05-23,Atlanta,17.708333,0.053333,0.725,30.0,97.0,5,5.248368,0.6692913385826772,73.94,91.0,108.0,113.0
1999-05-23,Los Angeles,36.043478,0.039588,1.286957,19.933333333333334,55.0,5,6.80344,0.0,64.94,90.0,50.0,69.14285714285714
1999-05-24,Atlanta,16.722222,0.038529,0.416667,31.1,91.0,5,9.330432,0.0,69.98,71.0,97.0,110.57142857142857
1999-05-24,Los Angeles,65.695652,0.038824,1.808333,21.7,90.0,5,7.969744000000001,0.0,64.04,77.0,55.0,64.57142857142857
1999-05-25,Atlanta,28.285714,0.041294,0.579167,21.4,71.0,5,6.414672,0.0,69.08,62.0,91.0,106.85714285714286
1999-05-25,Los Angeles,46.434783,0.050471,1.145833,26.533333333333335,77.0,5,6.609056000000001,0.0,66.02000000000001,115.0,90.0,62.0
1999-05-26,Atlanta,28.045455,0.037059,0.65,17.1,62.0,5,5.637136000000001,0.0314960629921259,69.08,140.0,71.0,103.28571428571429
1999-05-26,Los Angeles,46.217391,0.050941,1.020833,31.366666666666667,115.0,5,6.9978240000000005,0.0,66.92,108.0,77.0,71.28571428571429
1999-05-27,Atlanta,23.125,0.059706,0.566667,21.7,140.0,5,6.609056000000001,0.0,71.06,172.0,62.0,100.28571428571429
1999-05-27,Los Angeles,55.391304,0.048706,1.265217,36.2,108.0,5,7.192208000000001,0.0,64.94,100.0,115.0,79.28571428571429
1999-05-28,Atlanta,28.6,0.071294,1.163636,22.3,172.0,5,4.470832000000001,0.0,69.98,136.0,140.0,105.85714285714286
1999-05-28,Los Angeles,46.608696,0.061176,1.3,28.666666666666668,100.0,5,6.609056000000001,0.0,64.94,61.0,108.0,85.0
1999-05-29,Atlanta,17.166667,0.054941,0.991667,37.5,136.0,5,5.248368,0.0,71.96000000000001,87.0,172.0,109.85714285714286
1999-05-29,Los Angeles,27.73913,0.049294,1.1,21.133333333333333,61.0,5,8.164128,0.0,64.04,54.0,100.0,86.57142857142857
1999-05-30,Atlanta,13.125,0.047412,0.741667,26.3,87.0,5,5.637136000000001,0.0,73.04,115.0,136.0,108.42857142857143
1999-05-30,Los Angeles,24.043478,0.045059,0.875,13.6,54.0,5,8.941664000000001,0.0,64.04,64.0,61.0,86.42857142857143
1999-05-31,Atlanta,7.875,0.045471,0.604167,41.2,115.0,5,6.025904000000001,0.0,73.94,86.0,87.0,111.85714285714286
1999-05-31,Los Angeles,32.217391,0.044647,0.85,12.033333333333333,64.0,5,8.552896,0.0,62.310948224806225,93.0,54.0,82.71428571428571
1999-06-01,Atlanta,24.083333,0.030235,1.2,28.7,86.0,6,4.8596,0.0,73.94,86.0,115.0,114.0
1999-06-01,Los Angeles,61.173913,0.039765,1.556522,10.466666666666667,93.0,6,6.9978240000000005,0.0787401574803149,62.959999999999994,55.0,64.0,85.0
1999-06-02,Atlanta,24.375,0.035471,1.166667,28.9,86.0,6,5.053984,0.0,77.0,61.0,86.0,117.42857142857143
1999-06-02,Los Angeles,31.608696,0.038176,1.279167,8.9,55.0,6,10.496736,0.468503937007874,62.059999999999995,38.0,93.0,76.42857142857143
1999-06-03,Atlanta,23.708333,0.029824,0.920833,17.0,61.0,6,3.693296,0.4409448818897638,75.92,87.0,86.0,106.14285714285714
1999-06-03,Los Angeles,27.217391,0.031176,0.991304,11.766666666666667,38.0,6,8.74728,0.0393700787401574,60.98,42.0,55.0,66.42857142857143
1999-06-04,Atlanta,25.15,0.036588,0.791667,23.5,87.0,6,6.609056000000001,0.0,77.0,140.0,61.0,94.0
1999-06-04,Los Angeles,34.652174,0.033176,1.265217,14.633333333333333,42.0,6,7.386592,0.0,60.08,62.0,38.0,58.142857142857146
1999-06-05,Atlanta,16.0,0.067353,1.0125,39.7,140.0,6,7.386592,0.0,77.0,119.0,87.0,94.57142857142857
1999-06-05,Los Angeles,38.652174,0.036941,1.356522,17.5,62.0,6,7.386592,0.0,62.059999999999995,129.0,42.0,58.285714285714285
1999-06-06,Atlanta,8.333333,0.051824,0.795833,37.5,119.0,6,6.220288,0.0,75.92,100.0,140.0,99.14285714285714
1999-06-06,Los Angeles,38.608696,0.049353,1.120833,19.1,129.0,6,6.025904000000001,0.0,62.059999999999995,67.0,62.0,69.0
1999-06-07,Atlanta,20.416667,0.042,1.108333,20.8,100.0,6,2.721376,0.0,78.08,208.0,119.0,97.0
1999-06-07,Los Angeles,42.26087,0.053118,0.954167,20.7,67.0,6,6.80344,0.0,64.04,72.0,129.0,69.42857142857143
1999-06-08,Atlanta,32.0,0.071118,1.233333,34.0,208.0,6,2.91576,0.0,78.98,172.0,100.0,114.42857142857143
1999-06-08,Los Angeles,38.347826,0.049529,1.0,22.3,72.0,6,6.609056000000001,0.0,62.959999999999994,74.0,67.0,66.42857142857143
1999-06-09,Atlanta,28.833333,0.053294,1.366667,34.0,172.0,6,3.110144,0.0,82.04,105.0,208.0,126.71428571428571
1999-06-09,Los Angeles,36.826087,0.055588,0.981818,24.1,74.0,6,7.386592,0.0,64.94,74.0,72.0,69.14285714285714
1999-06-10,Atlanta,19.041667,0.048118,1.275,25.7,105.0,6,5.4427520000000005,0.0,80.96,64.0,172.0,133.0
1999-06-10,Los Angeles,40.0,0.054353,1.047826,25.9,74.0,6,6.9978240000000005,0.0,64.04,84.0,74.0,74.28571428571429
1999-06-11,Atlanta,11.588235,0.023,1.1125,18.4,64.0,6,8.941664000000001,0.7401574803149606,71.96000000000001,85.0,105.0,129.71428571428572
1999-06-11,Los Angeles,49.73913,0.053412,1.191304,27.7,84.0,6,6.80344,0.0,64.94,172.0,74.0,80.28571428571429
1999-06-12,Atlanta,5.75,0.041294,0.966667,28.4,85.0,6,8.164128,0.0,75.02000000000001,108.0,64.0,121.85714285714286
1999-06-12,Los Angeles,54.347826,0.053941,1.521739,28.366666666666667,172.0,6,5.248368,0.0,62.959999999999994,172.0,84.0,96.0
1999-06-13,Atlanta,14.458333,0.043706,1.025,26.0,108.0,6,4.082064,0.0,75.02000000000001,69.0,85.0,120.28571428571429
1999-06-13,Los Angeles,48.304348,0.053471,1.426087,29.03333333333333,172.0,6,5.83152,0.0,66.02000000000001,161.0,172.0,102.14285714285714
1999-06-14,Atlanta,20.0,0.028706,1.004167,20.7,69.0,6,4.082064,0.6889763779527559,77.0,81.0,108.0,115.85714285714286
1999-06-14,Los Angeles,72.173913,0.053235,1.734783,29.7,161.0,6,6.025904000000001,0.0,68.0,151.0,172.0,115.57142857142857
1999-06-15,Atlanta,22.214286,0.037588,0.733333,26.3,81.0,6,3.498912,0.1417322834645669,75.92,67.0,69.0,97.71428571428571
1999-06-15,Los Angeles,57.608696,0.058824,1.441667,34.0,151.0,6,5.4427520000000005,0.0,68.0,115.0,161.0,126.85714285714286
1999-06-16,Atlanta,15.15,0.023882,1.070833,19.8,67.0,6,6.609056000000001,0.3307086614173228,73.94,133.0,81.0,82.71428571428571
1999-06-16,Los Angeles,53.565217,0.048176,1.2,38.3,115.0,6,6.414672,0.0,64.94,122.0,151.0,132.71428571428572
1999-06-17,Atlanta,19.875,0.065706,0.558333,29.5,133.0,6,7.77536,0.0,73.04,119.0,67.0,86.71428571428571
1999-06-17,Los Angeles,51.130435,0.052182,1.25,42.6,122.0,6,6.9978240000000005,0.0,66.02000000000001,126.0,115.0,139.57142857142858
1999-06-18,Atlanta,16.083333,0.064824,1.0,41.8,119.0,6,9.524816,0.0,71.06,134.0,133.0,94.57142857142857
1999-06-18,Los Angeles,68.826087,0.055059,1.495652,41.6,126.0,6,7.192208000000001,0.0,62.959999999999994,156.0,122.0,145.57142857142858
1999-06-19,Atlanta,10.25,0.067353,0.741667,49.0,134.0,6,11.274272000000002,0.0,69.08,63.0,119.0,101.57142857142857
1999-06-19,Los Angeles,54.217391,0.056118,1.243478,40.6,156.0,6,6.220288,0.0,62.959999999999994,174.0,126.0,143.28571428571428
1999-06-20,Atlanta,5.708333,0.042412,0.620833,17.7,63.0,6,8.74728,0.0,68.0,57.0,134.0,95.14285714285714
1999-06-20,Los Angeles,35.782609,0.060412,1.020833,39.6,174.0,6,6.220288,0.0,66.92,74.0,156.0,143.57142857142858
1999-06-21,Atlanta,9.952381,0.035059,0.929167,14.9,57.0,6,4.8596,0.0,71.06,77.0,63.0,93.42857142857143
1999-06-21,Los Angeles,40.521739,0.054824,1.058333,33.36666666666667,74.0,6,6.9978240000000005,0.0,68.0,84.0,174.0,131.14285714285714
1999-06-22,Atlanta,14.652174,0.044647,1.079167,21.7,77.0,6,6.220288,0.0,73.94,84.0,57.0,92.85714285714286
1999-06-22,Los Angeles,44.26087,0.050471,1.2,27.133333333333333,84.0,6,6.80344,0.0,66.92,84.0,74.0,121.57142857142857
1999-06-23,Atlanta,19.791667,0.033176,1.07,28.0,84.0,6,5.248368,0.2598425196850394,71.06,66.0,77.0,95.28571428571429
1999-06-23,Los Angeles,65.217391,0.054824,1.482609,20.9,84.0,6,8.552896,0.0,66.02000000000001,99.0,84.0,117.14285714285714
1999-06-24,Atlanta,28.583333,0.018824,1.4,19.3,66.0,6,3.498912,0.3110236220472441,73.94,62.0,84.0,85.71428571428571
1999-06-24,Los Angeles,69.478261,0.041588,1.433333,22.133333333333333,99.0,6,7.969744000000001,0.0,66.02000000000001,77.0,84.0,113.85714285714286
1999-06-25,Atlanta,13.416667,0.035412,0.720833,17.2,62.0,6,6.025904000000001,0.6299212598425196,77.0,47.0,66.0,77.57142857142857
1999-06-25,Los Angeles,51.478261,0.04,1.465217,23.366666666666667,77.0,6,6.80344,0.0,66.02000000000001,97.0,99.0,106.85714285714286
1999-06-26,Atlanta,12.541667,0.009706,0.770833,11.2,47.0,6,4.470832000000001,0.641732283464567,75.92,31.0,62.0,65.14285714285714
1999-06-26,Los Angeles,38.869565,0.045353,1.504348,24.6,97.0,6,6.9978240000000005,0.0,69.08,147.0,77.0,98.42857142857143
1999-06-27,Atlanta,6.958333,0.017071,0.6875,7.5,31.0,6,5.83152,0.3110236220472441,75.02000000000001,51.0,47.0,60.57142857142857
1999-06-27,Los Angeles,34.086957,0.048471,1.5,24.633333333333333,147.0,6,6.9978240000000005,0.0,68.0,115.0,97.0,94.57142857142857
1999-06-28,Atlanta,13.875,0.017529,0.758333,12.2,51.0,6,5.83152,0.1889763779527559,75.02000000000001,78.0,31.0,59.714285714285715
1999-06-28,Los Angeles,57.521739,0.047118,1.566667,24.666666666666668,115.0,6,7.192208000000001,0.0,68.0,164.0,147.0,100.42857142857143
1999-06-29,Atlanta,15.708333,0.029,0.754167,24.9,78.0,6,6.9978240000000005,1.0511811023622049,77.0,66.0,51.0,59.857142857142854
1999-06-29,Los Angeles,62.478261,0.066353,1.675,24.7,164.0,6,6.9978240000000005,0.0,68.0,147.0,115.0,111.85714285714286
1999-06-30,Atlanta,23.0,0.026353,1.0375,19.1,66.0,6,4.082064,0.0984251968503937,78.08,83.0,78.0,57.285714285714285
1999-06-30,Los Angeles,54.173913,0.061235,1.656522,22.03333333333333,147.0,6,6.609056000000001,0.0,69.08,108.0,164.0,120.85714285714286
1999-07-01,Atlanta,16.708333,0.026706,0.958333,27.5,83.0,7,3.498912,0.0,75.92,89.0,66.0,59.714285714285715
1999-07-01,Los Angeles,44.73913,0.059824,1.391667,19.366666666666667,108.0,7,6.80344,0.0,69.08,61.0,147.0,122.14285714285714
1999-07-02,Atlanta,21.166667,0.012588,1.5375,30.4,89.0,7,3.693296,0.0,75.92,61.0,83.0,63.57142857142857
1999-07-02,Los Angeles,35.869565,0.042118,0.920833,16.7,61.0,7,7.192208000000001,0.0,69.98,52.0,108.0,119.85714285714286
1999-07-03,Atlanta,12.125,0.022059,1.129167,16.9,61.0,7,3.498912,0.0,78.98,46.0,89.0,65.57142857142857
1999-07-03,Los Angeles,32.478261,0.049529,0.904348,39.666666666666664,52.0,7,7.969744000000001,0.0,69.08,140.0,61.0,113.42857142857143
1999-07-04,Atlanta,8.708333,0.022588,0.866667,11.0,46.0,7,3.3045280000000004,0.0,80.06,151.0,61.0,67.71428571428571
1999-07-04,Los Angeles,34.173913,0.047941,0.978261,62.633333333333326,140.0,7,6.9978240000000005,0.0,69.98,179.0,52.0,112.42857142857143
1999-07-05,Atlanta,15.625,0.051882,0.8625,38.6,151.0,7,3.88768,0.0,80.96,143.0,46.0,82.0
1999-07-05,Los Angeles,50.391304,0.049412,1.275,85.6,179.0,7,6.609056000000001,0.0,69.98,86.0,140.0,121.57142857142857
1999-07-06,Atlanta,28.652174,0.036941,0.8,31.3,143.0,7,5.053984,0.2519685039370079,80.96,74.0,151.0,91.28571428571429
1999-07-06,Los Angeles,61.347826,0.049,1.245833,65.33333333333333,86.0,7,6.609056000000001,0.0,68.0,74.0,179.0,110.42857142857143
1999-07-07,Atlanta,29.666667,0.036706,1.079167,23.0,74.0,7,4.082064,0.0,75.92,97.0,143.0,92.42857142857143
1999-07-07,Los Angeles,51.478261,0.039412,1.252174,45.06666666666666,74.0,7,5.83152,0.0,69.98,79.0,86.0,100.0
1999-07-08,Atlanta,24.708333,0.040706,0.933333,23.5,97.0,7,2.721376,0.0,78.08,58.0,74.0,94.42857142857143
1999-07-08,Los Angeles,61.478261,0.037941,1.547826,24.8,79.0,7,5.053984,0.0,75.92,95.0,74.0,95.85714285714286
1999-07-09,Atlanta,16.75,0.031882,0.7,15.4,58.0,7,6.220288,0.0,80.06,55.0,97.0,90.0
1999-07-09,Los Angeles,59.782609,0.048529,1.5,32.4,95.0,7,7.192208000000001,0.0,73.94,156.0,79.0,100.71428571428571
1999-07-10,Atlanta,12.291667,0.026353,0.6875,13.9,55.0,7,6.025904000000001,0.3700787401574803,80.06,53.0,58.0,89.14285714285714
1999-07-10,Los Angeles,50.826087,0.054118,1.326087,40.0,156.0,7,6.80344,0.0,73.04,195.0,95.0,115.57142857142857
1999-07-11,Atlanta,10.478261,0.027412,0.720833,13.1,53.0,7,5.053984,0.2716535433070866,77.0,44.0,55.0,90.14285714285714
1999-07-11,Los Angeles,59.304348,0.050412,1.282609,47.6,195.0,7,7.580976,0.0,73.04,101.0,156.0,123.42857142857143
1999-07-12,Atlanta,9.761905,0.014647,0.870833,10.5,44.0,7,6.609056000000001,1.1496062992125986,69.98,35.0,53.0,74.85714285714286
1999-07-12,Los Angeles,67.173913,0.039941,1.470833,38.63333333333333,101.0,7,6.9978240000000005,0.0,75.92,133.0,195.0,112.28571428571429
1999-07-13,Atlanta,10.652174,0.026,0.983333,8.5,35.0,7,6.414672,0.0,68.0,97.0,44.0,59.42857142857143
1999-07-13,Los Angeles,58.608696,0.053176,1.395652,29.666666666666668,133.0,7,7.386592,0.0,75.02000000000001,108.0,101.0,119.0
1999-07-14,Atlanta,10.75,0.041706,1.029167,19.4,97.0,7,4.276448,0.0,73.04,70.0,35.0,62.714285714285715
1999-07-14,Los Angeles,51.956522,0.056588,1.291667,20.7,108.0,7,7.386592,0.0,71.06,68.0,133.0,123.85714285714286
1999-07-15,Atlanta,15.458333,0.034118,1.0875,21.1,70.0,7,4.665216000000001,0.0393700787401574,75.02000000000001,154.0,97.0,58.857142857142854
1999-07-15,Los Angeles,50.434783,0.044917,1.06087,19.466666666666665,68.0,7,7.386592,0.0,71.06,70.0,108.0,122.28571428571429
1999-07-16,Atlanta,19.5,0.049882,1.204167,23.1,154.0,7,4.082064,0.0984251968503937,78.08,74.0,70.0,72.57142857142857
1999-07-16,Los Angeles,54.0,0.043647,1.352174,18.233333333333334,70.0,7,7.386592,0.0,71.06,100.0,68.0,118.71428571428571
1999-07-17,Atlanta,25.5,0.027882,0.908333,23.2,74.0,7,1.555072,0.1417322834645669,75.02000000000001,192.0,154.0,75.28571428571429
1999-07-17,Los Angeles,51.217391,0.043824,1.3875,17.0,100.0,7,7.386592,0.0,69.98,115.0,70.0,110.71428571428571
1999-07-18,Atlanta,18.041667,0.065176,1.079167,28.3,192.0,7,3.3045280000000004,0.1299212598425197,78.08,150.0,74.0,95.14285714285714
1999-07-18,Los Angeles,50.434783,0.044824,0.920833,16.46666666666667,115.0,7,6.609056000000001,0.0,71.06,68.0,100.0,99.28571428571429
1999-07-19,Atlanta,28.809524,0.044529,0.866667,31.5,150.0,7,3.88768,0.0118110236220472,78.98,172.0,192.0,110.28571428571429
1999-07-19,Los Angeles,51.73913,0.034706,1.045833,15.933333333333334,68.0,7,7.386592,0.0,69.98,78.0,115.0,94.57142857142857
1999-07-20,Atlanta,21.571429,0.060118,0.733333,38.8,172.0,7,6.025904000000001,0.0,80.96,164.0,150.0,129.85714285714286
1999-07-20,Los Angeles,56.391304,0.033647,1.108696,15.4,78.0,7,8.164128,0.0,71.06,78.0,68.0,86.71428571428571
