Date,Nitrogen Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source
1995-01-22,54,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-01-23,42,Unknown,Lynwood,06-037-1301,AQS
1995-01-24,43,Unknown,Lynwood,06-037-1301,AQS
1995-01-25,41,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-01-26,61,Unknown,Lynwood,06-037-1301,AQS
1995-01-27,90,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-01-28,101,Unknown,Lynwood,06-037-1301,AQS
1995-01-29,102,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-01-30,87,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1995-01-31,102,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1995-02-01,120,Unknown,Lynwood,06-037-1301,AQS
1995-02-02,115,Unknown,West Los Angeles,06-037-0113,AQS
1995-02-03,117,Unknown,Costa Mesa,06-059-1003,AQS
1995-02-04,106,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-02-05,110,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-02-06,115,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-02-07,101,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-02-08,42,Unknown,West Los Angeles,06-037-0113,AQS
1995-02-09,64,Unknown,Lynwood,06-037-1301,AQS
1995-02-10,78,Unknown,Glendora,06-037-0016,AQS
1995-02-11,43,Unknown,Burbank,06-037-1002,AQS
1995-02-12,46,Unknown,Lynwood,06-037-1301,AQS
1995-02-13,47,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-02-14,47,Unknown,Long Beach (North),06-037-4002,AQS
1995-02-15,81,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-02-16,102,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-02-17,106,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-02-18,98,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-02-19,81,Unknown,Long Beach (North),06-037-4002,AQS
1995-02-20,82,Unknown,Costa Mesa,06-059-1003,AQS
1995-02-21,56,Unknown,Not Available,06-037-6002,AQS
1995-02-22,68,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-02-23,100,Unknown,Glendora,06-037-0016,AQS
1995-02-24,104,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-02-25,71,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-02-26,58,Unknown,Lynwood,06-037-1301,AQS
1995-02-27,61,Unknown,Lynwood,06-037-1301,AQS
1995-02-28,47,Unknown,Not Available,06-037-1601,AQS
1995-03-01,55,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-02,45,Unknown,La Habra,06-059-5001,AQS
1995-03-03,49,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-04,49,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-05,33,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-06,66,Unknown,Not Available,06-037-6002,AQS
1995-03-07,89,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-03-08,108,Unknown,Long Beach (North),06-037-4002,AQS
1995-03-09,102,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-03-10,65,Unknown,Pomona,06-037-1701,AQS
1995-03-11,47,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-12,51,Unknown,Pomona,06-037-1701,AQS
1995-03-13,77,Unknown,Pomona,06-037-1701,AQS
1995-03-14,97,Unknown,Costa Mesa,06-059-1003,AQS
1995-03-15,105,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-03-16,103,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-17,70,Unknown,Lynwood,06-037-1301,AQS
1995-03-18,67,Unknown,Pomona,06-037-1701,AQS
1995-03-19,58,Unknown,Lynwood,06-037-1301,AQS
1995-03-20,60,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-21,49,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-22,61,Unknown,Long Beach (North),06-037-4002,AQS
1995-03-23,54,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-24,53,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-25,67,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-26,74,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-27,103,Unknown,Burbank,06-037-1002,AQS
1995-03-28,85,Unknown,Lynwood,06-037-1301,AQS
1995-03-29,104,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-03-30,89,Unknown,Lynwood,06-037-1301,AQS
1995-03-31,93,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1995-04-01,83,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-04-02,80,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1995-04-03,112,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-04-04,103,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1995-04-05,108,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1995-04-06,71,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-04-07,52,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-04-08,45,Unknown,Pomona,06-037-1701,AQS
1995-04-09,53,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1995-04-10,76,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-04-11,101,Unknown,Lynwood,06-037-1301,AQS
1995-04-12,108,Unknown,Lynwood,06-037-1301,AQS
1995-04-13,83,Unknown,Glendora,06-037-0016,AQS
1995-04-14,58,Unknown,Lynwood,06-037-1301,AQS
1995-04-15,54,Unknown,Hawthorne,06-037-5001,AQS
1995-04-16,47,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1995-04-17,51,Unknown,Lynwood,06-037-1301,AQS
1995-04-18,49,Unknown,Not Available,06-037-1601,AQS
1995-04-19,58,Unknown,Long Beach (North),06-037-4002,AQS
1995-04-20,48,Unknown,Not Available,06-037-1601,AQS
1995-04-21,61,Unknown,Lynwood,06-037-1301,AQS
1995-04-22,78,Unknown,Lynwood,06-037-1301,AQS
1995-04-23,87,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1995-04-24,95,Unknown,Long Beach (North),06-037-4002,AQS
1995-04-25,101,Unknown,Burbank,06-037-1002,AQS
1995-04-26,69,Unknown,Burbank,06-037-1002,AQS
1995-04-27,53,Unknown,Lynwood,06-037-1301,AQS
1995-04-28,39,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-04-29,42,Unknown,Azusa,06-037-0002,AQS
1995-04-30,50,Unknown,Burbank,06-037-1002,AQS
1995-05-01,48,Unknown,Not Available,06-037-1601,AQS
1995-05-02,42,Unknown,Pomona,06-037-1701,AQS
1995-05-03,48,Unknown,Not Available,06-037-6002,AQS
1995-05-04,41,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-05-05,45,Unknown,Lynwood,06-037-1301,AQS
1995-05-06,42,Unknown,Lynwood,06-037-1301,AQS
1995-05-07,41,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-05-08,49,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-05-09,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-05-10,56,Unknown,Lynwood,06-037-1301,AQS
1995-05-11,52,Unknown,Reseda,06-037-1201,AQS
1995-05-12,45,Unknown,Lynwood,06-037-1301,AQS
1995-05-13,34,Unknown,Not Available,06-037-1601,AQS
1995-05-14,39,Unknown,Lynwood,06-037-1301,AQS
1995-05-15,45,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-05-16,46,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-05-17,54,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-05-18,83,Unknown,Pomona,06-037-1701,AQS
1995-05-19,95,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-05-20,53,Unknown,Glendora,06-037-0016,AQS
1995-05-21,53,Unknown,Hawthorne,06-037-5001,AQS
1995-05-22,48,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-05-23,43,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-05-24,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-05-25,52,Unknown,Azusa,06-037-0002,AQS
1995-05-26,73,Unknown,Burbank,06-037-1002,AQS
1995-05-27,50,Unknown,Pomona,06-037-1701,AQS
1995-05-28,50,Unknown,Lynwood,06-037-1301,AQS
1995-05-29,65,Unknown,Burbank,06-037-1002,AQS
1995-05-30,95,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-05-31,106,Unknown,Reseda,06-037-1201,AQS
1995-06-01,49,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1995-06-02,46,Unknown,Pomona,06-037-1701,AQS
1995-06-03,48,Unknown,Pomona,06-037-1701,AQS
1995-06-04,49,Unknown,Azusa,06-037-0002,AQS
1995-06-05,64,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-06-06,50,Unknown,Hawthorne,06-037-5001,AQS
1995-06-07,41,Unknown,Pomona,06-037-1701,AQS
1995-06-08,40,Unknown,Azusa,06-037-0002,AQS
1995-06-09,84,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-06-10,100,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-06-11,101,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-06-12,103,Unknown,Burbank,06-037-1002,AQS
1995-06-13,86,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-06-14,62,Unknown,Not Available,06-037-6002,AQS
1995-06-15,43,Unknown,Reseda,06-037-1201,AQS
1995-06-16,35,Unknown,Hawthorne,06-037-5001,AQS
1995-06-17,48,Unknown,Pomona,06-037-1701,AQS
1995-06-18,66,Unknown,Lynwood,06-037-1301,AQS
1995-06-19,87,Unknown,Burbank,06-037-1002,AQS
1995-06-20,84,Unknown,Not Available,06-037-6002,AQS
1995-06-21,73,Unknown,Not Available,06-037-6002,AQS
1995-06-22,88,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-06-23,104,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-06-24,98,Unknown,Burbank,06-037-1002,AQS
1995-06-25,54,Unknown,Not Available,06-037-6002,AQS
1995-06-26,61,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-06-27,78,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-06-28,80,Unknown,Burbank,06-037-1002,AQS
1995-06-29,73,Unknown,Pomona,06-037-1701,AQS
1995-06-30,90,Unknown,Azusa,06-037-0002,AQS
1995-07-01,64,Unknown,Azusa,06-037-0002,AQS
1995-07-02,61,Unknown,Azusa,06-037-0002,AQS
1995-07-03,47,Unknown,Pomona,06-037-1701,AQS
1995-07-04,58,Unknown,Azusa,06-037-0002,AQS
1995-07-05,70,Unknown,Azusa,06-037-0002,AQS
1995-07-06,78,Unknown,Not Available,06-037-6002,AQS
1995-07-07,103,Unknown,Azusa,06-037-0002,AQS
1995-07-08,94,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-07-09,71,Unknown,Azusa,06-037-0002,AQS
1995-07-10,102,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-07-11,84,Unknown,Azusa,06-037-0002,AQS
1995-07-12,68,Unknown,Glendora,06-037-0016,AQS
1995-07-13,103,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-07-14,88,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-07-15,98,Unknown,Azusa,06-037-0002,AQS
1995-07-16,81,Unknown,Lynwood,06-037-1301,AQS
1995-07-17,91,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-07-18,105,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-07-19,86,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-07-20,110,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-07-21,104,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-07-22,56,Unknown,Not Available,06-037-1601,AQS
1995-07-23,71,Unknown,Pomona,06-037-1701,AQS
1995-07-24,73,Unknown,Pomona,06-037-1701,AQS
1995-07-25,77,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-07-26,108,Unknown,Not Available,06-037-1601,AQS
1995-07-27,113,Unknown,Not Available,06-037-1601,AQS
1995-07-28,115,Unknown,Not Available,06-037-1601,AQS
1995-07-29,93,Unknown,Pomona,06-037-1701,AQS
1995-07-30,73,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-07-31,102,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-01,88,Unknown,Azusa,06-037-0002,AQS
1995-08-02,101,Unknown,Glendora,06-037-0016,AQS
1995-08-03,104,Unknown,Pomona,06-037-1701,AQS
1995-08-04,102,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-05,102,Unknown,Pomona,06-037-1701,AQS
1995-08-06,94,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-08-07,101,Unknown,Azusa,06-037-0002,AQS
1995-08-08,98,Unknown,Pomona,06-037-1701,AQS
1995-08-09,90,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-10,81,Unknown,Azusa,06-037-0002,AQS
1995-08-11,116,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-12,107,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-13,98,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-08-14,105,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-15,104,Unknown,Not Available,06-037-6002,AQS
1995-08-16,96,Unknown,Reseda,06-037-1201,AQS
1995-08-17,103,Unknown,Reseda,06-037-1201,AQS
1995-08-18,93,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-19,107,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-20,60,Unknown,Glendora,06-037-0016,AQS
1995-08-21,82,Unknown,Glendora,06-037-0016,AQS
1995-08-22,96,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-08-23,83,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-08-24,108,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-25,112,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-26,113,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-27,106,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-28,111,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-29,116,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-30,116,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-31,120,Unknown,Not Available,06-037-1601,AQS
1995-09-01,127,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-02,119,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-03,105,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-04,71,Unknown,Burbank,06-037-1002,AQS
1995-09-05,117,Unknown,Lynwood,06-037-1301,AQS
1995-09-06,104,Unknown,Hawthorne,06-037-5001,AQS
1995-09-07,102,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-08,90,Unknown,Azusa,06-037-0002,AQS
1995-09-09,73,Unknown,Glendora,06-037-0016,AQS
1995-09-10,73,Unknown,Azusa,06-037-0002,AQS
1995-09-11,111,Unknown,Long Beach (North),06-037-4002,AQS
1995-09-12,112,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-13,110,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-09-14,106,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-09-15,112,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-09-16,57,Unknown,Not Available,06-037-6002,AQS
1995-09-17,76,Unknown,Pomona,06-037-1701,AQS
1995-09-18,103,Unknown,Not Available,06-037-6002,AQS
1995-09-19,103,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-20,102,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-21,97,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-09-22,102,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-23,102,Unknown,Glendora,06-037-0016,AQS
1995-09-24,74,Unknown,Pomona,06-037-1701,AQS
1995-09-25,89,Unknown,Azusa,06-037-0002,AQS
1995-09-26,45,Unknown,Azusa,06-037-0002,AQS
1995-09-27,55,Unknown,Burbank,06-037-1002,AQS
1995-09-28,52,Unknown,Long Beach (North),06-037-4002,AQS
1995-09-29,60,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-30,109,Unknown,Long Beach (North),06-037-4002,AQS
1995-10-01,102,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-10-02,107,Unknown,Long Beach (North),06-037-4002,AQS
1995-10-03,110,Unknown,Not Available,06-037-1601,AQS
1995-10-04,104,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-10-05,105,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-10-06,103,Unknown,Glendora,06-037-0016,AQS
1995-10-07,57,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1995-10-08,54,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1995-10-09,84,Unknown,Pomona,06-037-1701,AQS
1995-10-10,117,Unknown,Azusa,06-037-0002,AQS
1995-10-11,85,Unknown,Not Available,06-037-6002,AQS
1995-10-12,83,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-10-13,106,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-10-14,107,Unknown,Azusa,06-037-0002,AQS
1995-10-15,64,Unknown,Glendora,06-037-0016,AQS
1995-10-16,63,Unknown,Azusa,06-037-0002,AQS
1995-10-17,103,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-10-18,102,Unknown,Azusa,06-037-0002,AQS
1995-10-19,91,Unknown,Azusa,06-037-0002,AQS
1995-10-20,109,Unknown,Azusa,06-037-0002,AQS
1995-10-21,67,Unknown,Burbank,06-037-1002,AQS
1995-10-22,73,Unknown,Burbank,06-037-1002,AQS
1995-10-23,96,Unknown,Long Beach (North),06-037-4002,AQS
1995-10-24,106,Unknown,Long Beach (North),06-037-4002,AQS
1995-10-25,111,Unknown,Long Beach (North),06-037-4002,AQS
1995-10-26,112,Unknown,Long Beach (North),06-037-4002,AQS
1995-10-27,118,Unknown,Long Beach (North),06-037-4002,AQS
1995-10-28,110,Unknown,Not Available,06-037-6002,AQS
1995-10-29,73,Unknown,Not Available,06-037-6002,AQS
1995-10-30,60,Unknown,Not Available,06-037-6002,AQS
1995-10-31,63,Unknown,Glendora,06-037-0016,AQS
1995-11-01,50,Unknown,Glendora,06-037-0016,AQS
1995-11-02,84,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-11-03,98,Unknown,Azusa,06-037-0002,AQS
1995-11-04,97,Unknown,Pasadena,06-037-2005,AQS
1995-11-05,102,Unknown,Long Beach (North),06-037-4002,AQS
1995-11-06,71,Unknown,Long Beach (North),06-037-4002,AQS
1995-11-07,106,Unknown,Not Available,06-037-1601,AQS
1995-11-08,119,Unknown,Long Beach (North),06-037-4002,AQS
1995-11-09,103,Unknown,Glendora,06-037-0016,AQS
1995-11-10,77,Unknown,Azusa,06-037-0002,AQS
1995-11-11,109,Unknown,Long Beach (North),06-037-4002,AQS
1995-11-12,106,Unknown,Not Available,06-037-1601,AQS
1995-11-13,113,Unknown,Not Available,06-037-1601,AQS
1995-11-14,105,Unknown,Azusa,06-037-0002,AQS
1995-11-15,112,Unknown,Azusa,06-037-0002,AQS
1995-11-16,110,Unknown,Glendora,06-037-0016,AQS
1995-11-17,121,Unknown,Azusa,06-037-0002,AQS
1995-11-18,124,Unknown,Not Available,06-037-1601,AQS
1995-11-19,114,Unknown,Not Available,06-037-1601,AQS
1995-11-20,120,Unknown,West Los Angeles,06-037-0113,AQS
1995-11-21,114,Unknown,Azusa,06-037-0002,AQS
1995-11-22,115,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-11-23,121,Unknown,Not Available,06-037-1601,AQS
1995-11-24,121,Unknown,Pasadena,06-037-2005,AQS
1995-11-25,115,Unknown,Pasadena,06-037-2005,AQS
1995-11-26,105,Unknown,Glendora,06-037-0016,AQS
1995-11-27,97,Unknown,Lynwood,06-037-1301,AQS
1995-11-28,103,Unknown,Burbank,06-037-1002,AQS
1995-11-29,108,Unknown,Costa Mesa,06-059-1003,AQS
1995-11-30,109,Unknown,Pasadena,06-037-2005,AQS
1995-12-01,114,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-12-02,108,Unknown,Reseda,06-037-1201,AQS
1995-12-03,102,Unknown,Azusa,06-037-0002,AQS
1995-12-04,110,Unknown,Azusa,06-037-0002,AQS
1995-12-05,113,Unknown,Azusa,06-037-0002,AQS
1995-12-06,117,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-07,103,Unknown,Azusa,06-037-0002,AQS
1995-12-08,107,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-12-09,124,Unknown,Azusa,06-037-0002,AQS
1995-12-10,107,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-11,117,Unknown,Glendora,06-037-0016,AQS
1995-12-12,101,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-13,46,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-14,80,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-15,103,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-16,47,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-17,57,Unknown,Burbank,06-037-1002,AQS
1995-12-18,67,Unknown,Hawthorne,06-037-5001,AQS
1995-12-19,69,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-20,74,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-21,78,Unknown,Hawthorne,06-037-5001,AQS
1995-12-22,85,Unknown,Burbank,06-037-1002,AQS
1995-12-23,54,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-24,47,Unknown,Hawthorne,06-037-5001,AQS
1995-12-25,54,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-26,71,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-27,87,Unknown,Long Beach (North),06-037-4002,AQS
1995-12-28,83,Unknown,Pasadena,06-037-2005,AQS
1995-12-29,103,Unknown,Long Beach (North),06-037-4002,AQS
1995-12-30,82,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-12-31,77,Unknown,Glendora,06-037-0016,AQS
1996-01-01,70,Unknown,La Habra,06-059-5001,AQS
1996-01-02,102,Unknown,Lynwood,06-037-1301,AQS
1996-01-03,97,Unknown,Hawthorne,06-037-5001,AQS
1996-01-04,73,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1996-01-05,79,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1996-01-06,103,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1996-01-07,101,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1996-01-08,108,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1996-01-09,119,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1996-01-10,128,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1996-01-11,106,Unknown,Long Beach (North),06-037-4002,AQS
1996-01-12,102,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1996-01-13,103,Unknown,Burbank,06-037-1002,AQS
