"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"03/12/2023","53","","South DeKalb","13-089-0002","AQS"
"03/13/2023","30","","Gwinnett","13-135-0002","AQS"
"03/14/2023","36","","South DeKalb","13-089-0002","AQS"
"03/15/2023","41","","South DeKalb","13-089-0002","AQS"
"03/16/2023","91","","Gwinnett","13-135-0002","AQS"
"03/17/2023","72","","Gwinnett","13-135-0002","AQS"
"03/18/2023","24","","South DeKalb","13-089-0002","AQS"
"03/19/2023","30","","South DeKalb","13-089-0002","AQS"
"03/20/2023","43","","Gwinnett","13-135-0002","AQS"
"03/21/2023","94","","Gwinnett","13-135-0002","AQS"
"03/22/2023","82","","Gwinnett","13-135-0002","AQS"
"03/23/2023","70","","South DeKalb","13-089-0002","AQS"
"03/24/2023","67","","South DeKalb","13-089-0002","AQS"
"03/25/2023","66","","Fire Station #8","13-121-0039","AQS"
"03/26/2023","54","","Gwinnett","13-135-0002","AQS"
"03/27/2023","41","","South DeKalb","13-089-0002","AQS"
"03/28/2023","55","","South DeKalb","13-089-0002","AQS"
"03/29/2023","47","","South DeKalb","13-089-0002","AQS"
"03/30/2023","60","","NR-285","13-089-0003","AQS"
"03/31/2023","57","","NR-285","13-089-0003","AQS"
"04/01/2023","48","","South DeKalb","13-089-0002","AQS"
"04/02/2023","41","","NR-285","13-089-0003","AQS"
"04/03/2023","61","","NR-GA Tech","13-121-0056","AQS"
"04/04/2023","66","","South DeKalb","13-089-0002","AQS"
"04/05/2023","58","","Gwinnett","13-135-0002","AQS"
"04/06/2023","62","","Gwinnett","13-135-0002","AQS"
"04/07/2023","52","","South DeKalb","13-089-0002","AQS"
"04/08/2023","10","","Gwinnett","13-135-0002","AQS"
"04/09/2023","27","","NR-GA Tech","13-121-0056","AQS"
"04/10/2023","36","","Gwinnett","13-135-0002","AQS"
"04/11/2023","47","","South DeKalb","13-089-0002","AQS"
"04/12/2023","85","","Gwinnett","13-135-0002","AQS"
"04/13/2023","69","","Gwinnett","13-135-0002","AQS"
"04/14/2023","53","","Gwinnett","13-135-0002","AQS"
"04/15/2023","58","","South DeKalb","13-089-0002","AQS"
"04/16/2023","60","","McDonough","13-151-0002","AQS"
"04/17/2023","56","","Gwinnett","13-135-0002","AQS"
"04/18/2023","62","","Gwinnett","13-135-0002","AQS"
"04/19/2023","66","","Gwinnett","13-135-0002","AQS"
"04/20/2023","115","","Gwinnett","13-135-0002","AQS"
"04/21/2023","80","","Gwinnett","13-135-0002","AQS"
"04/22/2023","40","","South DeKalb","13-089-0002","AQS"
"04/23/2023","41","","South DeKalb","13-089-0002","AQS"
"04/24/2023","38","","NR-GA Tech","13-121-0056","AQS"
"04/25/2023","70","","South DeKalb","13-089-0002","AQS"
"04/26/2023","57","","South DeKalb","13-089-0002","AQS"
"04/27/2023","51","","NR-285","13-089-0003","AQS"
"04/28/2023","43","","South DeKalb","13-089-0002","AQS"
"04/29/2023","53","","South DeKalb","13-089-0002","AQS"
"04/30/2023","38","","NR-GA Tech","13-121-0056","AQS"
"05/01/2023","28","","South DeKalb","13-089-0002","AQS"
"05/02/2023","32","","NR-GA Tech","13-121-0056","AQS"
"05/03/2023","31","","Kennesaw","13-067-0003","AQS"
"05/04/2023","36","","NR-GA Tech","13-121-0056","AQS"
"05/05/2023","58","","NR-GA Tech","13-121-0056","AQS"
"05/06/2023","56","","NR-GA Tech","13-121-0056","AQS"
"05/07/2023","54","","Gwinnett","13-135-0002","AQS"
"05/08/2023","53","","South DeKalb","13-089-0002","AQS"
"05/09/2023","61","","South DeKalb","13-089-0002","AQS"
"05/10/2023","53","","South DeKalb","13-089-0002","AQS"
"05/11/2023","64","","McDonough","13-151-0002","AQS"
"05/12/2023","58","","United Avenue","13-121-0055","AQS"
"05/13/2023","55","","NR-GA Tech","13-121-0056","AQS"
"05/14/2023","56","","South DeKalb","13-089-0002","AQS"
"05/15/2023","56","","NR-285","13-089-0003","AQS"
"05/16/2023","56","","NR-285","13-089-0003","AQS"
"05/17/2023","51","","South DeKalb","13-089-0002","AQS"
"05/18/2023","53","","Gwinnett","13-135-0002","AQS"
"05/19/2023","49","","Gwinnett","13-135-0002","AQS"
"05/20/2023","35","","South DeKalb","13-089-0002","AQS"
"05/21/2023","31","","Kennesaw","13-067-0003","AQS"
"05/22/2023","65","","Gwinnett","13-135-0002","AQS"
"05/23/2023","69","","South DeKalb","13-089-0002","AQS"
"05/24/2023","70","","Gwinnett","13-135-0002","AQS"
"05/25/2023","63","","South DeKalb","13-089-0002","AQS"
"05/26/2023","61","","South DeKalb","13-089-0002","AQS"
"05/27/2023","34","","NR-285","13-089-0003","AQS"
"05/28/2023","27","","South DeKalb","13-089-0002","AQS"
"05/29/2023","53","","McDonough","13-151-0002","AQS"
"05/30/2023","53","","McDonough","13-151-0002","AQS"
"05/31/2023","54","","NR-285","13-089-0003","AQS"
"06/01/2023","51","","South DeKalb","13-089-0002","AQS"
"06/02/2023","53","","NR-285","13-089-0003","AQS"
"06/03/2023","64","","Gwinnett","13-135-0002","AQS"
"06/04/2023","63","","NR-285","13-089-0003","AQS"
"06/05/2023","68","","South DeKalb","13-089-0002","AQS"
"06/06/2023","68","","NR-285","13-089-0003","AQS"
"06/07/2023","75","","Gwinnett","13-135-0002","AQS"
"06/08/2023","79","","Gwinnett","13-135-0002","AQS"
"06/09/2023","84","","South DeKalb","13-089-0002","AQS"
"06/10/2023","88","","Gwinnett","13-135-0002","AQS"
"06/11/2023","67","","South DeKalb","13-089-0002","AQS"
"06/12/2023","50","","NR-GA Tech","13-121-0056","AQS"
"06/13/2023","64","","McDonough","13-151-0002","AQS"
"06/14/2023","52","","NR-285","13-089-0003","AQS"
"06/15/2023","39","","South DeKalb","13-089-0002","AQS"
"06/16/2023","52","","South DeKalb","13-089-0002","AQS"
"06/17/2023","70","","NR-285","13-089-0003","AQS"
"06/18/2023","82","","South DeKalb","13-089-0002","AQS"
"06/19/2023","43","","South DeKalb","13-089-0002","AQS"
"06/20/2023","47","","South DeKalb","13-089-0002","AQS"
"06/21/2023","24","","South DeKalb","13-089-0002","AQS"
"06/22/2023","31","","NR-GA Tech","13-121-0056","AQS"
"06/23/2023","47","","South DeKalb","13-089-0002","AQS"
"06/24/2023","61","","South DeKalb","13-089-0002","AQS"
"06/25/2023","70","","NR-285","13-089-0003","AQS"
"06/26/2023","51","","Forest Park","13-063-0091","AQS"
"06/27/2023","66","","South DeKalb","13-089-0002","AQS"
"06/28/2023","72","","South DeKalb","13-089-0002","AQS"
"06/29/2023","125","","Kennesaw","13-067-0003","AQS"
"06/30/2023","105","","NR-285","13-089-0003","AQS"
"07/01/2023","62","","NR-285","13-089-0003","AQS"
"07/02/2023","62","","NR-285","13-089-0003","AQS"
"07/03/2023","56","","NR-285","13-089-0003","AQS"
"07/04/2023","71","","NR-285","13-089-0003","AQS"
"07/05/2023","93","","NR-285","13-089-0003","AQS"
"07/06/2023","58","","NR-285","13-089-0003","AQS"
"07/07/2023","58","","NR-285","13-089-0003","AQS"
"07/08/2023","52","","NR-285","13-089-0003","AQS"
"07/09/2023","41","","McDonough","13-151-0002","AQS"
"07/10/2023","37","","NR-285","13-089-0003","AQS"
"07/11/2023","54","","Forest Park","13-063-0091","AQS"
"07/12/2023","62","","NR-285","13-089-0003","AQS"
"07/13/2023","57","","NR-285","13-089-0003","AQS"
"07/14/2023","53","","NR-285","13-089-0003","AQS"
"07/15/2023","60","","NR-285","13-089-0003","AQS"
"07/16/2023","60","","Gwinnett","13-135-0002","AQS"
"07/17/2023","124","","South DeKalb","13-089-0002","AQS"
"07/18/2023","153","","McDonough","13-151-0002","AQS"
"07/19/2023","55","","NR-285","13-089-0003","AQS"
"07/20/2023","65","","Forest Park","13-063-0091","AQS"
"07/21/2023","52","","NR-285","13-089-0003","AQS"
"07/22/2023","53","","NR-285","13-089-0003","AQS"
"07/23/2023","56","","NR-285","13-089-0003","AQS"
"07/24/2023","55","","South DeKalb","13-089-0002","AQS"
"07/25/2023","66","","NR-285","13-089-0003","AQS"
"07/26/2023","73","","NR-285","13-089-0003","AQS"
"07/27/2023","70","","NR-285","13-089-0003","AQS"
"07/28/2023","69","","NR-GA Tech","13-121-0056","AQS"
"07/29/2023","62","","South DeKalb","13-089-0002","AQS"
"07/30/2023","51","","South DeKalb","13-089-0002","AQS"
"07/31/2023","41","","South DeKalb","13-089-0002","AQS"
"08/01/2023","56","","McDonough","13-151-0002","AQS"
"08/02/2023","56","","McDonough","13-151-0002","AQS"
"08/03/2023","52","","NR-285","13-089-0003","AQS"
"08/04/2023","54","","NR-285","13-089-0003","AQS"
"08/05/2023","59","","NR-GA Tech","13-121-0056","AQS"
"08/06/2023","57","","NR-GA Tech","13-121-0056","AQS"
"08/07/2023","55","","NR-GA Tech","13-121-0056","AQS"
"08/08/2023","63","","NR-GA Tech","13-121-0056","AQS"
"08/09/2023","67","","NR-GA Tech","13-121-0056","AQS"
"08/10/2023","68","","NR-GA Tech","13-121-0056","AQS"
"08/11/2023","66","","NR-GA Tech","13-121-0056","AQS"
"08/12/2023","71","","NR-GA Tech","13-121-0056","AQS"
"08/13/2023","68","","NR-GA Tech","13-121-0056","AQS"
"08/14/2023","79","","NR-GA Tech","13-121-0056","AQS"
"08/15/2023","79","","NR-GA Tech","13-121-0056","AQS"
"08/16/2023","75","","NR-GA Tech","13-121-0056","AQS"
"08/17/2023","79","","NR-GA Tech","13-121-0056","AQS"
"08/18/2023","56","","McDonough","13-151-0002","AQS"
"08/19/2023","62","","McDonough","13-151-0002","AQS"
"08/20/2023","63","","NR-285","13-089-0003","AQS"
"08/21/2023","67","","NR-285","13-089-0003","AQS"
"08/22/2023","75","","NR-285","13-089-0003","AQS"
"08/23/2023","81","","NR-285","13-089-0003","AQS"
"08/24/2023","92","","NR-285","13-089-0003","AQS"
"08/25/2023","70","","Forest Park","13-063-0091","AQS"
"08/26/2023","60","","South DeKalb","13-089-0002","AQS"
"08/27/2023","57","","NR-285","13-089-0003","AQS"
"08/28/2023","48","","NR-GA Tech","13-121-0056","AQS"
"08/29/2023","47","","NR-285","13-089-0003","AQS"
"08/30/2023","36","","NR-GA Tech","13-121-0056","AQS"
"08/31/2023","56","","Kennesaw","13-067-0003","AQS"
"09/01/2023","53","","NR-285","13-089-0003","AQS"
"09/02/2023","43","","NR-GA Tech","13-121-0056","AQS"
"09/03/2023","53","","Kennesaw","13-067-0003","AQS"
"09/04/2023","59","","NR-285","13-089-0003","AQS"
"09/05/2023","64","","NR-285","13-089-0003","AQS"
"09/06/2023","63","","NR-285","13-089-0003","AQS"
"09/07/2023","59","","NR-285","13-089-0003","AQS"
"09/08/2023","64","","Gwinnett","13-135-0002","AQS"
"09/09/2023","58","","NR-GA Tech","13-121-0056","AQS"
"09/10/2023","49","","South DeKalb","13-089-0002","AQS"
"09/11/2023","55","","NR-GA Tech","13-121-0056","AQS"
"09/12/2023","57","","Kennesaw","13-067-0003","AQS"
"09/13/2023","64","","McDonough","13-151-0002","AQS"
"09/14/2023","62","","McDonough","13-151-0002","AQS"
"09/15/2023","55","","NR-285","13-089-0003","AQS"
"09/16/2023","47","","NR-GA Tech","13-121-0056","AQS"
"09/17/2023","52","","NR-285","13-089-0003","AQS"
"09/18/2023","57","","South DeKalb","13-089-0002","AQS"
"09/19/2023","53","","South DeKalb","13-089-0002","AQS"
"09/20/2023","57","","NR-285","13-089-0003","AQS"
"09/21/2023","61","","NR-285","13-089-0003","AQS"
"09/22/2023","61","","NR-285","13-089-0003","AQS"
"09/23/2023","58","","NR-285","13-089-0003","AQS"
"09/24/2023","53","","NR-285","13-089-0003","AQS"
"09/25/2023","58","","NR-285","13-089-0003","AQS"
"09/26/2023","60","","NR-285","13-089-0003","AQS"
"09/27/2023","57","","NR-285","13-089-0003","AQS"
"09/28/2023","39","","NR-GA Tech","13-121-0056","AQS"
"09/29/2023","52","","South DeKalb","13-089-0002","AQS"
"09/30/2023","59","","NR-GA Tech","13-121-0056","AQS"
"10/01/2023","52","","NR-GA Tech","13-121-0056","AQS"
"10/02/2023","56","","McDonough","13-151-0002","AQS"
"10/03/2023","54","","NR-GA Tech","13-121-0056","AQS"
"10/04/2023","59","","United Avenue","13-121-0055","AQS"
"10/05/2023","59","","NR-285","13-089-0003","AQS"
"10/06/2023","59","","NR-285","13-089-0003","AQS"
"10/07/2023","25","","South DeKalb","13-089-0002","AQS"
"10/08/2023","23","","NR-285","13-089-0003","AQS"
"10/09/2023","47","","Forest Park","13-063-0091","AQS"
"10/10/2023","52","","NR-285","13-089-0003","AQS"
"10/11/2023","73","","McDonough","13-151-0002","AQS"
"10/12/2023","33","","NR-285","13-089-0003","AQS"
"10/13/2023","52","","NR-285","13-089-0003","AQS"
"10/14/2023","43","","South DeKalb","13-089-0002","AQS"
"10/15/2023","13","","Forest Park","13-063-0091","AQS"
"10/16/2023","19","","McDonough","13-151-0002","AQS"
"10/17/2023","39","","NR-285","13-089-0003","AQS"
"10/18/2023","52","","South DeKalb","13-089-0002","AQS"
"10/19/2023","60","","NR-GA Tech","13-121-0056","AQS"
"10/20/2023","52","","South DeKalb","13-089-0002","AQS"
"10/21/2023","42","","United Avenue","13-121-0055","AQS"
"10/22/2023","49","","United Avenue","13-121-0055","AQS"
"10/23/2023","47","","NR-285","13-089-0003","AQS"
"10/24/2023","74","","South DeKalb","13-089-0002","AQS"
"10/25/2023","73","","South DeKalb","13-089-0002","AQS"
"10/26/2023","53","","McDonough","13-151-0002","AQS"
"10/27/2023","54","","Kennesaw","13-067-0003","AQS"
"10/28/2023","60","","Kennesaw","13-067-0003","AQS"
"10/29/2023","60","","Kennesaw","13-067-0003","AQS"
"10/30/2023","55","","Kennesaw","13-067-0003","AQS"
"10/31/2023","29","","Kennesaw","13-067-0003","AQS"
"11/01/2023","43","","Kennesaw","13-067-0003","AQS"
"11/02/2023","54","","Kennesaw","13-067-0003","AQS"
"11/03/2023","59","","Kennesaw","13-067-0003","AQS"
"11/04/2023","65","","Kennesaw","13-067-0003","AQS"
"11/05/2023","66","","Forest Park","13-063-0091","AQS"
"11/06/2023","74","","Kennesaw","13-067-0003","AQS"
"11/07/2023","77","","Gwinnett","13-135-0002","AQS"
"11/08/2023","72","","Gwinnett","13-135-0002","AQS"
"11/09/2023","66","","Gwinnett","13-135-0002","AQS"
"11/10/2023","70","","Kennesaw","13-067-0003","AQS"
"11/11/2023","53","","Fire Station #8","13-121-0039","AQS"
"11/12/2023","43","","Gwinnett","13-135-0002","AQS"
"11/13/2023","62","","Kennesaw","13-067-0003","AQS"
"11/14/2023","61","","Kennesaw","13-067-0003","AQS"
"11/15/2023","53","","NR-285","13-089-0003","AQS"
"11/16/2023","46","","NR-GA Tech","13-121-0056","AQS"
"11/17/2023","60","","NR-GA Tech","13-121-0056","AQS"
"11/18/2023","57","","Kennesaw","13-067-0003","AQS"
"11/19/2023","57","","Kennesaw","13-067-0003","AQS"
"11/20/2023","55","","McDonough","13-151-0002","AQS"
"11/21/2023","37","","McDonough","13-151-0002","AQS"
"11/22/2023","35","","Kennesaw","13-067-0003","AQS"
"11/23/2023","54","","Kennesaw","13-067-0003","AQS"
"11/24/2023","67","","Gwinnett","13-135-0002","AQS"
"11/25/2023","68","","Kennesaw","13-067-0003","AQS"
"11/26/2023","59","","Kennesaw","13-067-0003","AQS"
"11/27/2023","47","","Kennesaw","13-067-0003","AQS"
"11/28/2023","61","","Kennesaw","13-067-0003","AQS"
"11/29/2023","61","","Kennesaw","13-067-0003","AQS"
"11/30/2023","77","","Kennesaw","13-067-0003","AQS"
"12/01/2023","71","","Kennesaw","13-067-0003","AQS"
"12/02/2023","62","","South DeKalb","13-089-0002","AQS"
"12/03/2023","30","","Kennesaw","13-067-0003","AQS"
"12/04/2023","53","","Kennesaw","13-067-0003","AQS"
"12/05/2023","51","","Kennesaw","13-067-0003","AQS"
"12/06/2023","26","","NR-GA Tech","13-121-0056","AQS"
"12/07/2023","54","","Kennesaw","13-067-0003","AQS"
"12/08/2023","68","","Gwinnett","13-135-0002","AQS"
"12/09/2023","69","","Kennesaw","13-067-0003","AQS"
"12/10/2023","29","","Kennesaw","13-067-0003","AQS"
"12/11/2023","34","","Kennesaw","13-067-0003","AQS"
"12/12/2023","57","","Kennesaw","13-067-0003","AQS"
"12/13/2023","65","","NR-GA Tech","13-121-0056","AQS"
"12/14/2023","59","","Kennesaw","13-067-0003","AQS"
"12/15/2023","53","","Kennesaw","13-067-0003","AQS"
"12/16/2023","51","","Kennesaw","13-067-0003","AQS"
"12/17/2023","37","","Kennesaw","13-067-0003","AQS"
"12/18/2023","41","","Kennesaw","13-067-0003","AQS"
"12/19/2023","34","","Kennesaw","13-067-0003","AQS"
"12/20/2023","69","","Kennesaw","13-067-0003","AQS"
"12/21/2023","78","","Kennesaw","13-067-0003","AQS"
"12/22/2023","103","","Kennesaw","13-067-0003","AQS"
"12/23/2023","72","","Kennesaw","13-067-0003","AQS"
"12/24/2023","54","","Kennesaw","13-067-0003","AQS"
"12/25/2023","19","","Kennesaw","13-067-0003","AQS"
"12/26/2023","22","","South DeKalb","13-089-0002","AQS"
"12/27/2023","41","","Kennesaw","13-067-0003","AQS"
"12/28/2023","39","","Kennesaw","13-067-0003","AQS"
"12/29/2023","44","","Kennesaw","13-067-0003","AQS"
"12/30/2023","49","","Kennesaw","13-067-0003","AQS"
"12/31/2023","55","","Gwinnett","13-135-0002","AQS"
"01/01/2024","85","","Gwinnett","13-135-0002","AQS"
"01/02/2024","44","","Kennesaw","13-067-0003","AQS"
"01/03/2024","60","","Kennesaw","13-067-0003","AQS"
"01/04/2024","66","","Kennesaw","13-067-0003","AQS"
"01/05/2024","55","","Kennesaw","13-067-0003","AQS"
"01/06/2024","34","","Gwinnett","13-135-0002","AQS"
"01/07/2024","24","","NR-GA Tech","13-121-0056","AQS"
"01/08/2024","36","","NR-GA Tech","13-121-0056","AQS"
"01/09/2024","20","","Kennesaw","13-067-0003","AQS"
"01/10/2024","38","","Kennesaw","13-067-0003","AQS"
"01/11/2024","54","","Kennesaw","13-067-0003","AQS"
"01/12/2024","52","","NR-GA Tech","13-121-0056","AQS"
"01/13/2024","39","","Kennesaw","13-067-0003","AQS"
"01/14/2024","53","","Kennesaw","13-067-0003","AQS"
"01/15/2024","59","","Kennesaw","13-067-0003","AQS"
"01/16/2024","48","","Kennesaw","13-067-0003","AQS"
"01/17/2024","49","","Kennesaw","13-067-0003","AQS"
"01/18/2024","58","","Kennesaw","13-067-0003","AQS"
"01/19/2024","52","","Kennesaw","13-067-0003","AQS"
"01/20/2024","53","","Kennesaw","13-067-0003","AQS"
"01/21/2024","55","","Kennesaw","13-067-0003","AQS"
"01/22/2024","57","","Kennesaw","13-067-0003","AQS"
"01/23/2024","63","","Kennesaw","13-067-0003","AQS"
"01/24/2024","52","","NR-285","13-089-0003","AQS"
"01/25/2024","40","","NR-GA Tech","13-121-0056","AQS"
"01/26/2024","38","","Kennesaw","13-067-0003","AQS"
"01/27/2024","49","","NR-GA Tech","13-121-0056","AQS"
"01/28/2024","13","","Kennesaw","13-067-0003","AQS"
"01/29/2024","18","","Kennesaw","13-067-0003","AQS"
"01/30/2024","36","","Kennesaw","13-067-0003","AQS"
"01/31/2024","44","","Kennesaw","13-067-0003","AQS"
"02/01/2024","52","","Kennesaw","13-067-0003","AQS"
"02/02/2024","61","","Kennesaw","13-067-0003","AQS"
"02/03/2024","58","","Kennesaw","13-067-0003","AQS"
"02/04/2024","44","","Kennesaw","13-067-0003","AQS"
"02/05/2024","29","","NR-GA Tech","13-121-0056","AQS"
"02/06/2024","52","","Fire Station #8","13-121-0039","AQS"
"02/07/2024","58","","Kennesaw","13-067-0003","AQS"
"02/08/2024","63","","Kennesaw","13-067-0003","AQS"
"02/09/2024","69","","Kennesaw","13-067-0003","AQS"
"02/10/2024","61","","Gwinnett","13-135-0002","AQS"
"02/11/2024","28","","Kennesaw","13-067-0003","AQS"
"02/12/2024","22","","NR-GA Tech","13-121-0056","AQS"
"02/13/2024","31","","Kennesaw","13-067-0003","AQS"
"02/14/2024","44","","NR-GA Tech","13-121-0056","AQS"
"02/15/2024","65","","Kennesaw","13-067-0003","AQS"
"02/16/2024","81","","Kennesaw","13-067-0003","AQS"
"02/17/2024","40","","Kennesaw","13-067-0003","AQS"
"02/18/2024","47","","NR-GA Tech","13-121-0056","AQS"
"02/19/2024","61","","NR-GA Tech","13-121-0056","AQS"
"02/20/2024","76","","South DeKalb","13-089-0002","AQS"
"02/21/2024","83","","NR-GA Tech","13-121-0056","AQS"
"02/22/2024","90","","Forest Park","13-063-0091","AQS"
"02/23/2024","32","","NR-GA Tech","13-121-0056","AQS"
"02/24/2024","23","","NR-GA Tech","13-121-0056","AQS"
"02/25/2024","44","","Forest Park","13-063-0091","AQS"
"02/26/2024","80","","Forest Park","13-063-0091","AQS"
"02/27/2024","68","","McDonough","13-151-0002","AQS"
"02/28/2024","44","","NR-285","13-089-0003","AQS"
"02/29/2024","18","","Forest Park","13-063-0091","AQS"
"03/01/2024","33","","NR-GA Tech","13-121-0056","AQS"
